>> loading GameParams.old.txt (first object)
>> loading GameParams.txt (second object)
>> comparing pickles
root.PRGM095_130MM55_B7CAS.shotDelay changed in second object (was 9.2, is 8.1)
root.PRSC105_Kirov.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.A1_Artillery.HP_RGM_2.shotDelay changed in second object (was 15.0, is 13.5)
root.PRSC105_Kirov.A1_Artillery.HP_RGM_3.shotDelay changed in second object (was 15.0, is 13.5)
root.PRSC105_Kirov.A1_Artillery.HP_RGM_1.shotDelay changed in second object (was 15.0, is 13.5)
root.PRSC105_Kirov.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC105_Kirov.B1_Artillery.HP_RGM_2.shotDelay changed in second object (was 15.0, is 13.5)
root.PRSC105_Kirov.B1_Artillery.HP_RGM_3.shotDelay changed in second object (was 15.0, is 13.5)
root.PRSC105_Kirov.B1_Artillery.HP_RGM_1.shotDelay changed in second object (was 15.0, is 13.5)
root.PRSD108_Pr_20i_Tashkent.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSD108_Pr_20i_Tashkent.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSC103_Kolberg.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC001_Erie_1936.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC001_Erie_1936.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC001_Erie_1936.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC001_Erie_1936.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PGSC104_Karlsruhe.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.A_Hull_1923.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.A_Hull_1923.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.A_Hull_1923.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.A_Hull_1923.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.B_Hull_1925.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.B_Hull_1925.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.B_Hull_1925.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD024_Wakatake_1923.B_Hull_1925.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSD103_Phra_Ruang.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD107_Akatsuki.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.C_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.C_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.C_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC727_Blue_Dragon.C_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC101_Bougainville.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PFSC101_Bougainville.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PFSC101_Bougainville.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PFSC101_Bougainville.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC101_Bougainville.A_Hull.St.maxHP changed in second object (was 700.0, is 500.0)
root.PFSC101_Bougainville.A_Hull.SS.maxHP changed in second object (was 600.0, is 400.0)
root.PFSC101_Bougainville.A_Hull.Bow.maxHP changed in second object (was 900.0, is 700.0)
root.PZSC506_Huang_he.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PZSC506_Huang_he.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PZSC506_Huang_he.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PZSC506_Huang_he.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PZSC506_Huang_he.ShipAbilities.AbilitySlot2.abils[0][1] changed in second object (was Default, is Huang_he)
root.PZSC506_Huang_he.ShipAbilities.AbilitySlot2.abils[1][1] changed in second object (was Default_Gold, is Huang_he_Gold)
root.PRSC101_Orlan.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC101_Orlan.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC101_Orlan.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC101_Orlan.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC101_Orlan.A1_Artillery.HP_RGM_2.shotDelay changed in second object (was 4.5, is 4.3)
root.PRSC101_Orlan.A1_Artillery.HP_RGM_1.shotDelay changed in second object (was 4.5, is 4.3)
root.PRSC103_Bogatyr.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC103_Bogatyr.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PBSC103_Caledon.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSD108_Akizuki.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.B_Hull_1942.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.B_Hull_1942.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.B_Hull_1942.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.B_Hull_1942.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.A_Hull_1938.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.A_Hull_1938.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.A_Hull_1938.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.A_Hull_1938.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.C_Hull_1944.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.C_Hull_1944.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.C_Hull_1944.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASD008_Benson_1945.C_Hull_1944.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PRSC999_Seal.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PRSC999_Seal.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PRSC999_Seal.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PRSC999_Seal.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC045_Marblehead_1924_Asus.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC045_Marblehead_1924_Asus.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC045_Marblehead_1924_Asus.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC045_Marblehead_1924_Asus.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.C_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.C_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.C_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PJSC737_Nachi.C_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PASC006_Atlanta_1942.HullDefault.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PASC006_Atlanta_1942.HullDefault.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PASC006_Atlanta_1942.HullDefault.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PASC006_Atlanta_1942.HullDefault.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.A_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.A_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.A_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.A_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.B_Hull.burnNodes[0][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.B_Hull.burnNodes[1][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.B_Hull.burnNodes[2][3] changed in second object (was 60.0, is 30.0)
root.PFSC105_Emile_Bertin.B_Hull.burnNodes[3][3] changed in second object (was 60.0, is 30.0)
>> finished comparing
